sess,sid,act_grp,total_ms_tp000,total_ms_tp010,total_ms_tp020,total_ms_tp030,total_ms_tp040,total_ms_tp050,total_ms_tp060,total_ms_tp070,total_ms_tp080,total_ms_tp090,total_ms_tp100,mw_tp000,mw_tp010,mw_tp020,mw_tp030,mw_tp040,mw_tp050,mw_tp060,mw_tp070,mw_tp080,mw_tp090,mw_tp100,mwc_tp000,mwc_tp010,mwc_tp020,mwc_tp030,mwc_tp040,mwc_tp050,mwc_tp060,mwc_tp070,mwc_tp080,mwc_tp090,mwc_tp100,mcl_tp000,mcl_tp010,mcl_tp020,mcl_tp030,mcl_tp040,mcl_tp050,mcl_tp060,mcl_tp070,mcl_tp080,mcl_tp090,mcl_tp100,mcr_tp000,mcr_tp010,mcr_tp020,mcr_tp030,mcr_tp040,mcr_tp050,mcr_tp060,mcr_tp070,mcr_tp080,mcr_tp090,mcr_tp100,mm_tp000,mm_tp010,mm_tp020,mm_tp030,mm_tp040,mm_tp050,mm_tp060,mm_tp070,mm_tp080,mm_tp090,mm_tp100,ks_tp000,ks_tp010,ks_tp020,ks_tp030,ks_tp040,ks_tp050,ks_tp060,ks_tp070,ks_tp080,ks_tp090,ks_tp100,final_events,final_trials
1,62,TextEditor,1206000.0,1555600.0,2681200.0,2889600.0,3511800.0,3813000.0,4099200.0,4694199.999999998,4883800.0,5105800.0,5432000.0,20.0,36.0,139.4,152.0,243.0,284.0,316.8,397.59999999999985,412.0,418.2,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620.0,702.0,1344.4,1540.4,2039.6,2202.0,2506.4,2980.7999999999975,3232.0,3463.6,3672.0,54.0,59.2,160.4,162.0,182.0,190.0,206.0,248.79999999999995,252.0,296.0,308.0,40372.0,48230.4,89968.6,100150.8,130002.8,140790.0,155574.0,183544.19999999992,190565.4,201444.8,213042.0,8.0,220.0,262.0,335.6,352.0,362.0,466.0,537.5999999999984,670.0,696.4,984.0,2.0,2.0
1,67,Aulaweb,1020000.0,1913200.0,3062000.0,4211200.0,4212600.0,4213000.0,4214000.0,4217500.0,4221600.0,4227000.0,4234000.0,3.0,152.10000000000002,299.2,424.0,424.0,424.0,424.0,424.0,424.0,433.9,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,1100.4,1844.8,2705.0,2712.0,2714.0,2717.6,2730.2,2745.2,2760.6,2776.0,108.0,150.0,225.6,312.0,312.0,312.0,312.0,312.0,312.0,312.0,312.0,26349.0,45609.5,77540.4,113065.3,113137.4,113180.0,113269.4,113582.3,113858.6,114224.5,114718.0,14.0,144.20000000000002,346.4,566.4,569.2,570.0,571.6,577.2,582.8,589.6,598.0,2.0,2.0
1,67,Blank,1000.0,30000.0,930000.0,987000.0,1766000.0,1944000.0,2002000.0,2059000.0,2757000.0,3249000.0,4234000.0,0.0,0.0,2.0,3.0,29.0,51.0,71.0,91.0,293.0,366.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,574.0,672.0,966.0,1114.0,1142.0,1155.0,1550.0,2016.0,2778.0,0.0,1.0,104.0,106.0,144.0,148.0,148.0,148.0,216.0,254.0,312.0,52.0,662.0,21634.0,25097.0,37934.0,45927.0,47846.0,48917.0,65498.0,83782.0,114746.0,0.0,0.0,14.0,14.0,14.0,194.0,200.0,200.0,232.0,434.0,598.0,2.0,2.0
1,67,Deeds,21000.0,838700.0000000001,1245200.0,1777900.0,1881400.0000000002,2303500.0,2814600.0,2888400.0,3126600.0000000005,3323800.0000000005,3711000.0,0.0,2.0,5.8,29.0,33.4000000000001,216.0,309.2,322.0,359.0,372.30000000000007,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,522.4000000000001,801.8,993.4,1069.2000000000003,1276.0,1579.6,1688.6,1876.4000000000003,2059.6000000000004,2338.0,0.0,101.2,126.0,144.0,144.0,168.0,217.6,218.0,238.4000000000001,256.8,300.0,577.0,18106.700000000004,29861.2,38866.9,43431.600000000006,53937.5,67913.8,71288.4,79624.40000000001,86093.20000000001,98361.0,0.0,12.600000000000001,14.0,14.0,147.60000000000025,200.0,284.8,364.2,386.80000000000007,436.8,538.0,2.0,2.0
1,67,Diagram,1261000.0,1452000.0,1556000.0,1927000.0,1943000.0,2460500.0,3042000.0,3320000.0,3645000.0,3940500.0,4189000.0,7.0,7.0,7.0,51.0,51.0,198.5,333.0,370.5,398.0,411.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,894.0,914.0,1104.0,1110.0,1439.5,1812.0,2060.0,2311.0,2500.0,2680.0,126.0,134.0,136.0,144.0,146.0,184.0,228.0,258.0,296.0,304.0,308.0,30212.0,33585.5,34692.0,45271.0,45756.0,60608.0,76919.0,86224.0,96495.0,104584.0,111805.0,14.0,14.0,14.0,194.0,194.0,284.0,372.0,436.0,538.0,538.0,542.0,2.0,2.0
1,67,FSM_Related,2929000.0,3000700.0,3072400.0,3144100.0,3215800.0,3287500.0,3359200.0,3430900.0,3502600.0,3574300.0,3646000.0,326.0,333.2,340.4,347.6,354.8,362.0,369.2,376.4,383.6,390.8,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1743.0,1800.0,1857.0,1914.0,1971.0,2028.0,2085.0,2142.0,2199.0,2256.0,2313.0,220.0,227.6,235.2,242.8,250.4,258.0,265.6,273.2,280.8,288.4,296.0,73657.0,75943.0,78229.0,80515.0,82801.0,85087.0,87373.0,89659.0,91945.0,94231.0,96517.0,372.0,388.6,405.2,421.8,438.4,455.0,471.6,488.2,504.8,521.4,538.0,2.0,2.0
1,67,Other,3000.0,813800.0,894000.0,939400.0,985600.0,1175000.0,2266199.999999999,3079000.0,4210600.0,4218000.0,4234000.0,0.0,2.0,2.0,2.0,2.8,3.0,155.1999999999992,359.0,424.0,424.0,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,520.4,548.0,582.4,667.6,764.0,1200.3999999999994,1840.0,2705.2,2734.0,2778.0,0.0,100.0,102.0,105.2,106.0,116.0,151.9999999999999,228.0,312.0,312.0,312.0,252.0,17676.0,20002.0,22344.4,24869.8,28270.0,51576.39999999998,78416.0,113038.2,113755.0,114849.0,0.0,12.0,14.0,14.0,14.0,14.0,200.0,382.0,566.0,578.0,598.0,2.0,2.0
1,67,Properties,476000.0,559000.0,746000.0,1034000.0,1219000.0,1350000.0,1554000.0,1775000.0,3078000.0,3607000.0,3711000.0,2.0,2.0,2.0,3.0,4.0,7.0,7.0,29.0,359.0,398.0,398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,393.0,480.0,704.0,772.0,880.0,912.0,982.0,1830.0,2296.0,2336.0,92.0,92.0,96.0,108.0,126.0,132.0,136.0,144.0,228.0,296.0,300.0,11209.0,12003.0,15680.0,26684.0,28957.0,32737.0,34556.0,38472.0,78178.0,95122.0,98294.0,10.0,10.0,12.0,14.0,14.0,14.0,14.0,14.0,382.0,538.0,538.0,2.0,2.0
1,67,TextEditor,1725000.0,1843400.0,1926600.0,2026000.0,2396200.0,2830000.0,2887200.0,3056800.0,3218800.0,3331200.0000000005,4233000.0,22.0,29.0,51.0,71.0,264.4,316.0,322.0,359.0,366.0,373.20000000000005,457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.0,1025.2,1099.6,1142.4,1287.2,1590.0,1684.0,1821.2,1963.2,2053.2000000000003,2769.0,144.0,144.0,144.8,148.0,168.0,218.0,218.0,228.0,254.0,257.20000000000005,312.0,37345.0,41327.6,45186.4,47981.4,55043.2,68526.0,71094.2,77470.2,82382.4,86129.6,114573.0,14.0,114.4,194.0,200.0,200.0,302.0,364.4,378.4,414.0,437.20000000000005,590.0,2.0,2.0
1,68,Aulaweb,204000.0,1818900.0,2444000.0,2993800.0,3441200.0,3771000.0,4175200.0,4868899.999999999,5211000.0,5325700.0,5378000.0,0.0,58.4,288.8,333.2,426.8,480.0,546.4,627.0999999999999,655.0,655.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,508.6,795.2,1102.8,1472.0,1733.0,1983.2,2283.5999999999995,2441.6,2504.8,2512.0,0.0,43.4,66.0,107.8,125.6,149.0,182.0,207.6,214.8,219.6,220.0,1747.0,66477.8,99483.2,128283.5,154323.8,173083.0,190850.4,219016.89999999997,233626.2,238451.9,239330.0,0.0,20.9,210.2,257.9,378.0,476.5,563.0,626.8,855.4,917.8,919.0,1.0,2.0
1,68,Blank,10000.0,1697500.0000000002,2049800.0,2742500.0,2970800.0,3507000.0,3707800.0,4205700.0,4578200.0,4987700.0,5235000.0,0.0,33.0,49.0,296.0,296.0,432.5,437.0,549.0,582.0,609.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,456.6,628.4,900.8,1130.8,1524.0,1672.8,2009.4,2155.6,2314.4,2456.0,0.0,42.0,52.0,90.0,106.0,144.0,148.0,186.6,206.0,206.0,216.0,173.0,60596.70000000001,79320.4,114245.5,128598.6,156818.0,169951.8,193491.7,207542.6,220652.9,234637.0,0.0,0.0,184.8,209.0,278.2,372.0,441.6,554.0,649.0,649.0,907.0,1.0,2.0
1,68,Deeds,167000.0,984900.0,1671200.0,2029700.0,2334000.0,2918500.0,2991000.0,3517400.0,3695200.0,3888000.0,5077000.0,0.0,19.0,33.0,49.0,285.2,296.0,296.0,433.1,437.0,516.5,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,217.2,444.4,604.0,749.0,1055.0,1150.4,1527.0,1659.2,1846.8,2372.0,0.0,42.0,42.0,52.0,56.0,106.0,106.0,144.0,148.0,151.8,210.0,1082.0,31601.6,59241.4,78060.5,94151.0,123858.5,130248.6,157544.2,169165.0,179463.5,227327.0,0.0,0.0,0.0,171.6,209.0,266.0,280.2,372.0,436.0,545.0,649.0,1.0,2.0
1,68,Diagram,1621000.0,2139000.0,2192000.0,3065000.0,3248000.0,3870000.0,4562000.0,4616000.0,4961000.0,5019000.0,5071000.0,33.0,56.0,56.0,318.0,320.0,458.0,582.0,582.0,609.0,609.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,694.0,720.0,1178.0,1344.0,1834.0,2144.0,2202.0,2270.0,2326.0,2368.0,42.0,52.0,54.0,108.0,110.0,150.0,206.0,206.0,206.0,206.0,210.0,56707.0,84974.0,88383.0,135884.0,144027.0,178347.0,206582.0,209691.0,218949.0,222662.0,226706.0,0.0,209.0,209.0,281.0,285.0,545.0,649.0,649.0,649.0,649.0,649.0,1.0,2.0
1,68,Other,7000.0,936400.0,1764000.0,2346500.0,3421600.0000000005,4713000.0,5116800.0,5207300.0,5270000.0,5299800.0,5386000.0,0.0,12.7,33.0,287.0,434.80000000000007,601.5,655.0,655.0,655.0,655.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.8,482.4,759.0,1474.4000000000003,2216.0,2392.0,2438.6,2466.8,2503.4,2518.0,0.0,42.0,42.0,56.0,120.00000000000003,206.0,211.6,216.0,218.0,219.7,220.0,18.0,28996.6,63617.0,95101.9,153189.40000000002,211998.0,230342.6,233374.4,236194.6,237848.5,240041.0,0.0,0.0,0.0,209.0,395.40000000000015,612.0,713.8,883.4,919.0,919.0,919.0,1.0,2.0
1,68,Properties,1034000.0,1632000.0,1949000.0,2826000.0,3301000.0,3541000.0,3572000.0,3601000.0,3686000.0,3890000.0,5072000.0,19.0,33.0,49.0,296.0,420.0,437.0,437.0,437.0,437.0,523.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,428.0,544.0,960.0,1374.0,1540.0,1570.0,1584.0,1648.0,1850.0,2370.0,42.0,42.0,52.0,106.0,112.0,144.0,144.0,144.0,146.0,152.0,210.0,33266.0,57325.0,72939.0,118166.0,145991.0,159203.0,161226.0,162524.0,168429.0,179640.0,226827.0,0.0,0.0,144.0,215.0,358.0,376.0,392.0,400.0,436.0,545.0,649.0,1.0,2.0
1,68,Study,247000.0,752500.0000000001,1875000.0000000007,2778500.0,3312400.0,3546500.0,3866200.0,4301400.0,4597000.0,4962300.0,5235000.0,10.0,10.900000000000004,83.8000000000003,296.0,424.0,437.0,497.0,558.1,582.0,609.0,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,201.20000000000002,533.2000000000003,924.0,1383.6,1545.0,1814.8,2041.4,2170.4,2273.2,2454.0,0.0,40.2,44.80000000000002,94.8,112.0,144.0,151.2,195.4,206.0,206.0,216.0,3714.0,25087.000000000004,69390.40000000004,116107.1,146958.0,159472.0,178332.8,196018.1,208524.0,219242.2,234556.0,0.0,0.0,41.80000000000025,210.8,358.0,381.0,545.0,566.0,649.0,649.0,907.0,1.0,2.0
1,68,TextEditor,1768000.0,1893700.0,2046600.0,2805299.999999999,2928200.0,2994000.0,3644000.0,3730100.0,4078400.000000003,4434200.0,5122000.0,33.0,41.0,49.0,294.09999999999997,296.0,296.0,437.0,437.0,538.6000000000003,571.1,655.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.0,513.2,622.8,959.5999999999996,1066.4,1152.0,1612.0,1694.6,1936.2000000000014,2097.6,2396.0,42.0,48.6,52.0,100.99999999999991,106.0,106.0,146.0,148.0,172.00000000000028,205.4,212.0,64032.0,69916.0,78997.0,117728.69999999995,124786.6,130481.0,166066.0,171294.4,186897.60000000012,201065.3,230626.0,0.0,128.0,183.6,214.39999999999998,269.4,281.0,408.0,457.3,557.0000000000002,626.8,730.0,1.0,2.0
1,70,Aulaweb,35000.0,49500.00000000001,308000.00000000023,1175600.0,1731800.0000000005,2044500.0,2158200.0,2231300.0,2243600.0,2938500.0,4340000.0,0.0,6.1000000000000005,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,18.400000000000002,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.0,1832.2000000000003,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,26.0,26.0,28.800000000000004,33.2,366.60000000000036,545.0,551.0,567.0,567.0,832.0,1197.0,2.0,2.0
1,70,Blank,16000.0,458000.0000000001,1243800.0,1803399.9999999998,2099000.0,2116500.0,2151200.0,2191000.0,2278600.0,2948000.0,4225000.0,0.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,0.0,31.400000000000002,72.80000000000001,418.7999999999998,551.0,551.0,551.0,561.4,567.0,832.0,1059.0,2.0,2.0
1,70,Deeds,16000.0,285400.0,1221200.0,1583200.0,1892600.0,2114000.0,2723200.0,2864700.0,3065600.0,3179700.0,4250000.0,0.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,0.0,28.0,32.0,192.0,489.4,551.0,647.0,744.4,862.0,911.2,1119.0,2.0,2.0
1,70,Diagram,431000.0,1409000.0,1534000.0,1650500.0,1763000.0,2017000.0,2739000.0,2801500.0,3123000.0,3146000.0,4209000.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,32.0,85.0,133.0,222.0,309.0,543.0,647.0,679.0,874.0,877.0,1049.0,2.0,2.0
1,70,Other,2000.0,1243300.0,1649000.0,2098900.0,2189000.0,2240500.0,2659800.0,3063200.0,4251000.0,4281400.0,4334000.0,0.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,0.0,83.0,297.0,551.0,559.0,567.0,625.0,862.0,1119.0,1151.8,1197.0,2.0,2.0
1,70,Properties,297000.0,796800.0000000001,1483400.0,1584800.0,1830200.0,2049000.0,2697400.0,3000199.9999999995,3128400.0,3338400.0,4217000.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,28.0,53.2,85.0,177.0,401.4,551.0,657.0,831.7999999999997,875.2,964.0,1055.0,2.0,2.0
1,70,Study,82000.0,273600.0,1016400.0000000005,1554800.0,2112000.0,2126000.0,2157000.0,2227200.0,2238600.0,2697200.000000001,4250000.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,26.0,28.0,32.0,177.0,551.0,551.0,551.0,567.0,567.0,726.0000000000005,1119.0,2.0,2.0
1,70,TextEditor,1175000.0,1238900.0,1599000.0,1847100.0,2036600.0,2152500.0,2821600.0,2879800.0,3153800.0,3209200.0,4259000.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,3102.0,32.0,32.0,267.0,471.0,546.2,555.0,711.0,772.5,884.0,990.0,1119.0,2.0,2.0
1,71,Aulaweb,143000.0,615400.0000000001,2112800.0,2822200.0,2926200.0,3133000.0,3201400.0,3340400.0,3375800.0,3424000.0,3488000.0,0.0,100.40000000000003,146.0,197.4,201.0,203.0,214.0,238.4,241.2,244.0,244.0,0.0,2.8000000000000007,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,162.0,440.20000000000005,557.2,1208.2,1278.8,1417.0,1436.8,1554.0,1583.2,1608.0,1648.0,50.0,72.0,72.0,106.0,108.0,113.0,114.0,114.0,114.0,114.0,122.0,8247.0,29881.000000000007,38684.6,76250.0,81749.6,93364.5,95932.2,105440.9,107605.8,109890.0,113060.0,0.0,359.2000000000001,466.0,528.0,628.4,753.0,753.0,769.2,771.0,771.0,883.0,2.0,2.0
1,71,Blank,239000.0,351300.0,605600.0,907899.9999999995,2509200.0,2754000.0,2821000.0,2942100.0,3134200.0,3257600.0,3442000.0,1.0,9.4,53.8,143.3,168.8,176.0,197.8,201.0,201.0,224.3,244.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,222.0,306.2,474.0,533.4,846.8,1115.0,1206.4,1290.0,1417.8,1496.4,1616.0,72.0,72.0,72.0,72.0,97.6,106.0,106.0,109.8,114.0,114.0,114.0,13246.0,17957.4,30502.8,36991.5,58506.4,69842.0,76280.8,83157.1,93418.8,99998.8,110943.0,110.0,258.4,351.6,466.4,512.4,527.0,528.0,633.3,753.0,758.4,821.0,2.0,2.0
1,71,Deeds,135000.0,162000.0,207800.0,378200.0,673000.0000000003,2503000.0,2563800.0,2768200.0,2845200.0000000005,3209600.0,3280000.0,0.0,0.0,0.0,13.0,72.60000000000022,170.0,170.0,176.0,198.60000000000002,216.0,225.0,0.0,0.0,0.0,0.0,0.8000000000000104,4.0,4.0,4.0,4.0,4.0,4.0,160.0,185.2,211.8,330.8,504.40000000000015,822.0,907.6,1136.4,1223.6000000000004,1444.8,1520.0,50.0,61.6,72.0,72.0,72.0,104.0,104.0,106.0,106.80000000000001,114.0,114.0,7536.0,9468.8,11701.0,19022.6,33454.60000000001,57601.0,62169.0,71219.2,77665.80000000003,96534.8,101677.0,0.0,34.8,106.0,322.0,464.4,502.0,522.0,528.0,541.6000000000003,753.0,771.0,2.0,2.0
1,71,Diagram,454000.0,494200.0,534400.0,574600.0,1019200.0000000005,1666000.0,2312799.9999999995,2750400.0,2769600.0,2788800.0,2808000.0,53.0,53.0,53.0,53.0,77.60000000000002,114.5,151.39999999999998,178.1,184.4,190.7,197.0,0.0,0.0,0.0,0.0,0.8000000000000009,2.0,3.1999999999999993,4.0,4.0,4.0,4.0,385.0,409.3,433.6,457.9,593.6000000000001,785.0,976.3999999999999,1111.8,1135.2,1158.6,1182.0,72.0,72.0,72.0,72.0,78.80000000000001,89.0,99.19999999999999,106.0,106.0,106.0,106.0,24738.0,26136.6,27535.2,28933.8,37313.600000000006,49184.0,61054.399999999994,69570.4,71377.6,73184.8,74992.0,334.0,334.0,334.0,334.0,371.6,428.0,484.4,522.6,524.4,526.2,528.0,2.0,2.0
1,71,Other,5000.0,780700.0,2298000.0,2820400.0,2939400.0,2992500.0,3012000.0,3062500.0,3217400.0,3389600.0,3496000.0,0.0,143.0,164.0,197.4,201.0,201.0,201.0,201.0,220.0,242.6,244.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,544.0,622.0,1199.4,1289.6,1322.5,1356.0,1383.2,1448.4,1591.2,1652.0,0.0,72.0,72.0,106.0,108.0,110.0,110.0,110.0,114.0,114.0,122.0,416.0,37629.7,44921.0,75997.7,82629.4,86064.5,88456.0,89799.9,97029.4,108115.6,113643.0,0.0,466.0,474.0,528.0,645.0,645.0,645.0,743.4,753.0,771.0,883.0,2.0,2.0
1,71,Properties,149000.0,149000.0,152000.0,162000.0,167000.0,171000.0,176000.0,181000.0,2503000.0,2512000.0,2809000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,170.0,197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,176.0,176.0,180.0,184.0,188.0,192.0,196.0,200.0,824.0,834.0,1184.0,56.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,104.0,104.0,106.0,8808.0,8808.0,8982.0,9382.0,9565.0,9798.0,9966.0,10184.0,57673.0,58373.0,75079.0,6.0,6.0,15.0,36.0,54.0,65.0,84.0,103.0,502.0,502.0,528.0,2.0,2.0
1,71,Study,216000.0,490200.00000000006,697000.0,1577799.9999999995,2259800.0,2605000.0,2817600.0,2824000.0,3017200.0000000005,3227600.0,3338000.0,1.0,53.4,90.19999999999999,144.8,160.4,176.0,197.8,201.0,207.00000000000003,222.2,237.0,0.0,0.0,1.5999999999999999,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,216.0,403.20000000000005,508.0,545.2,602.8,913.0,1193.6,1212.0,1339.2000000000003,1473.6,1556.0,72.0,72.0,72.0,72.0,72.0,104.0,106.0,106.0,110.80000000000001,114.0,114.0,12331.0,25983.800000000003,34178.2,37898.2,43432.6,63377.0,75698.0,76567.0,87261.40000000002,98410.2,105434.0,106.0,360.00000000000006,464.8,466.0,472.4,522.0,528.0,528.0,663.0000000000003,753.0,771.0,2.0,2.0
1,71,TextEditor,246000.0,594000.0,665000.0,2117000.0,2273000.0,2750000.0,2770000.0,2807000.0,3235000.0,3336000.0,3355000.0,1.0,53.0,79.0,146.0,162.0,176.0,176.0,197.0,224.0,237.0,240.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,230.0,472.0,512.0,562.0,594.0,1110.0,1140.0,1178.0,1468.0,1552.0,1566.0,72.0,72.0,72.0,72.0,72.0,106.0,106.0,106.0,114.0,114.0,114.0,13734.0,29848.0,34129.0,39138.0,42759.0,69429.0,71491.0,74708.0,98087.0,105122.0,106568.0,110.0,350.0,466.0,466.0,474.0,526.0,528.0,528.0,753.0,771.0,771.0,2.0,2.0
1,73,Blank,5000.0,353500.0,1023000.0,1933500.0,2545000.0,3185500.0,3815000.0,4012499.999999999,4293000.0,4485000.0,4990000.0,0.0,32.0,64.0,171.5,451.0,671.0,879.0,879.0,944.0,2089.5,2485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,44.0,254.0,610.5,858.0,1252.5,1583.0,1714.9999999999993,1850.0,1998.0,2335.0,0.0,7.0,60.0,73.0,74.0,136.0,140.0,157.99999999999986,174.0,175.0,226.0,93.0,3193.0,13017.0,27945.0,39515.0,56925.5,75706.0,82453.99999999997,90511.0,97606.0,113719.0,0.0,2.0,34.0,257.0,448.0,598.0,847.0,933.9999999999994,1225.0,1261.0,1425.0,2.0,2.0
1,73,Deeds,94000.0,1060000.0,1465000.0,2099000.0,2489000.0,3122000.0,3499000.0,3666000.0,3990000.0,4311000.0,5012000.0,0.0,64.0,64.0,279.0,451.0,671.0,813.0,813.0,879.0,944.0,2610.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,268.0,444.0,674.0,818.0,1237.0,1395.0,1481.0,1699.0,1875.0,2360.0,0.0,60.0,72.0,74.0,74.0,134.0,140.0,140.0,156.0,174.0,228.0,223.0,13853.0,21306.0,29218.0,37584.0,55919.0,65512.0,70578.0,81354.0,91725.0,114639.0,0.0,34.0,94.0,310.0,448.0,578.0,816.0,834.0,925.0,1225.0,1425.0,2.0,2.0
